,X,grid_id,species,distance_bin,n,ID,lat,lon,ele,grid_name,date,start_time,TOD,observers,hab_main
2012,2012,G58.6,Great grey shrike,200.500m,1,307,18.176311,74.35068998,603.377319,G58,14-01-23,17:10,evening,"TB, JK",grass
2013,2013,G58.6,Grey babbler,200.500m,1,307,18.176311,74.35068998,603.377319,G58,14-01-23,17:10,evening,"TB, JK",grass
2014,2014,G58.6,Yellow wagtail,50.100m,1,307,18.176311,74.35068998,603.377319,G58,14-01-23,17:10,evening,"TB, JK",grass
2015,2015,G58.6,Red rumped swallow,50.100m,6,307,18.176311,74.35068998,603.377319,G58,14-01-23,17:10,evening,"TB, JK",grass
2016,2016,G58.6,Pallid harrier,200.500m,1,307,18.176311,74.35068998,603.377319,G58,14-01-23,17:10,evening,"TB, JK",grass
2017,2017,G58.6,Ashy crowned sparrow lark,50.100m,1,307,18.176311,74.35068998,603.377319,G58,14-01-23,17:10,evening,"TB, JK",grass
2018,2018,G58.6,Black drongo,100.200m,1,307,18.176311,74.35068998,603.377319,G58,14-01-23,17:10,evening,"TB, JK",grass
2019,2019,G58.7,Grey babbler,50.100m,6,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2020,2020,G58.7,Grey babbler,100.200m,5,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2021,2021,G58.7,Eurasian Hoopoe,50.100m,1,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2022,2022,G58.7,Booted warbler,5.10m,1,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2023,2023,G58.7,Indian robin,50.100m,2,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2024,2024,G58.7,Siberian stonechat,25.50m,1,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2025,2025,G58.7,Great grey shrike,50.100m,1,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2026,2026,G58.7,Tawny pipit,50.100m,1,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2027,2027,G58.7,Eurasian collared dove,100.200m,1,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2028,2028,G58.7,Red rumped swallow,25.50m,2,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2029,2029,G58.7,Black drongo,100.200m,1,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2030,2030,G58.7,Black drongo,200.500m,1,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2031,2031,G58.7,Common kestrel,100.200m,1,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2032,2032,G58.7,Marsh harrier,200.500m,1,308,18.17463102,74.353297,587.749817,G58,14-01-23,17:25,evening,"TB, JK",grass
2033,2033,G58.8,Siberian stonechat,50.100m,1,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2034,2034,G58.8,Siberian stonechat,100.200m,1,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2035,2035,G58.8,Ashy crowned sparrow lark,25.50m,5,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2036,2036,G58.8,Indian robin,200.500m,1,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2037,2037,G58.8,Green bee eater,50.100m,10,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2038,2038,G58.8,Green bee eater,200.500m,1,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2039,2039,G58.8,Black drongo,50.100m,1,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2040,2040,G58.8,Black drongo,100.200m,1,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2041,2041,G58.8,Red vented bulbul,200.500m,1,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2042,2042,G58.8,Grey francolin,200.500m,1,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2043,2043,G58.8,Tawny pipit,25.50m,1,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2044,2044,G58.8,Yellow wagtail,50.100m,4,309,18.16888497,74.354736,602.493835,G58,14-01-23,17:46,evening,"TB, JK",grass
2045,2045,G67.1,Red headed bunting,50.100m,65,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2046,2046,G67.1,Red vented bulbul,50.100m,1,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2047,2047,G67.1,Red vented bulbul,100.200m,4,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2048,2048,G67.1,Great grey shrike,50.100m,1,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2049,2049,G67.1,Grey babbler,50.100m,2,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2050,2050,G67.1,Grey francolin,100.200m,2,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2051,2051,G67.1,Bay backed shrike ,100.200m,1,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2052,2052,G67.1,Cattle egret,200.500m,2,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2053,2053,G67.1,Little egret,200.500m,1,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2054,2054,G67.1,Paddyfield pipit,50.100m,1,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2055,2055,G67.1,Red rumped swallow,25.50m,1,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2056,2056,G67.1,Yellow wagtail,50.100m,1,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2057,2057,G67.1,Eurasian collared dove,100.200m,3,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2058,2058,G67.1,Black drongo,50.100m,1,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2059,2059,G67.1,Siberian stonechat,50.100m,1,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2060,2060,G67.1,Zitting cisticola,50.100m,1,310,18.27906299,74.443137,630.687927,G67,13-01-23,7:47,morning,"TB, JK",cropland
2061,2061,G67.2,Eurasian collared dove,25.50m,1,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2062,2062,G67.2,Eurasian collared dove,50.100m,2,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2063,2063,G67.2,Indian silverbill,25.50m,2,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2064,2064,G67.2,Red vented bulbul,50.100m,10,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2065,2065,G67.2,Red rumped swallow,25.50m,1,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2066,2066,G67.2,Barn swallow,25.50m,1,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2067,2067,G67.2,Indian robin,50.100m,1,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2068,2068,G67.2,Grey francolin,50.100m,1,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2069,2069,G67.2,Grey francolin,100.200m,1,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2070,2070,G67.2,Grey babbler,50.100m,2,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2071,2071,G67.2,Grey babbler,100.200m,1,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2072,2072,G67.2,Blyth's reed warbler,50.100m,1,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2073,2073,G67.2,Laughing dove,25.50m,1,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2074,2074,G67.2,Rufous tailed lark,25.50m,2,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2075,2075,G67.2,Bay backed shrike ,25.50m,1,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2076,2076,G67.2,Black drongo,25.50m,1,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2077,2077,G67.2,Black drongo,50.100m,2,311,18.27747303,74.44022697,620.115601,G67,13-01-23,8:00,morning,"TB, JK",mixed
2078,2078,G67.3,Greater coucal,25.50m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2079,2079,G67.3,Black headed bunting,25.50m,6,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2080,2080,G67.3,Blyth's reed warbler,10.25m,3,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2081,2081,G67.3,Blyth's reed warbler,25.50m,2,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2082,2082,G67.3,Laughing dove,50.100m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2083,2083,G67.3,Laughing dove,100.200m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2084,2084,G67.3,Barn swallow,10.25m,14,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2085,2085,G67.3,Barn swallow,25.50m,32,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2086,2086,G67.3,Red rumped swallow,10.25m,2,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2087,2087,G67.3,Long tailed shrike,5.10m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2088,2088,G67.3,Common Iora,10.25m,2,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2089,2089,G67.3,Bay backed shrike ,50.100m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2090,2090,G67.3,Black drongo,25.50m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2091,2091,G67.3,Black drongo,50.100m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2092,2092,G67.3,Black drongo,100.200m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2093,2093,G67.3,Grey francolin,10.25m,2,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2094,2094,G67.3,Grey francolin,100.200m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2095,2095,G67.3,Button Quail,10.25m,2,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2096,2096,G67.3,Indian robin,10.25m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2097,2097,G67.3,Indian robin,50.100m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2098,2098,G67.3,White throated kingfisher,50.100m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2099,2099,G67.3,Indian bushlark,50.100m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2100,2100,G67.3,Grey babbler,100.200m,5,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2101,2101,G67.3,Whitethroat,25.50m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2102,2102,G67.3,Siberian stonechat,25.50m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2103,2103,G67.3,Plum headed parakeet,50.100m,3,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2104,2104,G67.3,Indian peafowl,100.200m,2,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2105,2105,G67.3,Common rosefinch,25.50m,1,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2106,2106,G67.3,Red avadavat,25.50m,5,312,18.27479099,74.43208697,599.424866,G67,13-01-23,8:18,morning,"TB, JK",cropland
2107,2107,G67.4,Ashy crowned sparrow lark,50.100m,1,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2108,2108,G67.4,Grey babbler,25.50m,4,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2109,2109,G67.4,Grey babbler,100.200m,6,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2110,2110,G67.4,Black drongo,50.100m,1,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2111,2111,G67.4,Black drongo,100.200m,2,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2112,2112,G67.4,Black drongo,200.500m,1,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2113,2113,G67.4,Grey francolin,200.500m,1,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2114,2114,G67.4,Yellow wagtail,50.100m,3,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2115,2115,G67.4,Pied bushchat,50.100m,1,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2116,2116,G67.4,Plum headed parakeet,100.200m,1,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2117,2117,G67.4,Baya weaver,100.200m,50,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2118,2118,G67.4,Brahminy starling,25.50m,2,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2119,2119,G67.4,Red rumped swallow,25.50m,2,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2120,2120,G67.4,Bay backed shrike ,100.200m,1,313,18.27704103,74.42644897,604.615723,G67,13-01-23,8:37,morning,"TB, JK",mixed
2121,2121,G67.5,Eurasian collared dove,50.100m,1,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2122,2122,G67.5,Eurasian collared dove,100.200m,3,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2123,2123,G67.5,Laughing dove,50.100m,1,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2124,2124,G67.5,Indian bushlark,100.200m,1,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2125,2125,G67.5,Green bee eater,100.200m,1,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2126,2126,G67.5,Bay backed shrike ,50.100m,1,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2127,2127,G67.5,Red rumped swallow,5.10m,4,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2128,2128,G67.5,Syke's lark,50.100m,1,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2129,2129,G67.5,Siberian stonechat,50.100m,1,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2130,2130,G67.5,Indian bushlark,50.100m,1,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2131,2131,G67.5,Indian bushlark,100.200m,3,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2132,2132,G67.5,Common myna,50.100m,2,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2133,2133,G67.5,Streak throated swallow,5.10m,1,314,18.28083904,74.42990298,620.462402,G67,13-01-23,8:53,morning,"TB, JK",mixed
2134,2134,G67.6,Whitethroat,10.25m,2,315,18.268983,74.426038,595.21106,G67,13-01-23,9:10,morning,"TB, JK",mixed
2135,2135,G67.6,Bay backed shrike ,25.50m,1,315,18.268983,74.426038,595.21106,G67,13-01-23,9:10,morning,"TB, JK",mixed
2136,2136,G67.6,Black drongo,200.500m,1,315,18.268983,74.426038,595.21106,G67,13-01-23,9:10,morning,"TB, JK",mixed
2137,2137,G67.6,Indian bushlark,10.25m,1,315,18.268983,74.426038,595.21106,G67,13-01-23,9:10,morning,"TB, JK",mixed
2138,2138,G67.6,Indian bushlark,25.50m,1,315,18.268983,74.426038,595.21106,G67,13-01-23,9:10,morning,"TB, JK",mixed
2139,2139,G67.6,Cattle egret,100.200m,1,315,18.268983,74.426038,595.21106,G67,13-01-23,9:10,morning,"TB, JK",mixed
2140,2140,G67.6,Brahminy starling,100.200m,2,315,18.268983,74.426038,595.21106,G67,13-01-23,9:10,morning,"TB, JK",mixed
2141,2141,G67.6,Laughing dove,200.500m,1,315,18.268983,74.426038,595.21106,G67,13-01-23,9:10,morning,"TB, JK",mixed
2142,2142,G67.6,Pallid harrier,200.500m,1,315,18.268983,74.426038,595.21106,G67,13-01-23,9:10,morning,"TB, JK",mixed
2143,2143,G67.6,Red rumped swallow,200.500m,50,315,18.268983,74.426038,595.21106,G67,13-01-23,9:10,morning,"TB, JK",mixed
2144,2144,G67.6,Great grey shrike,100.200m,1,315,18.268983,74.426038,595.21106,G67,13-01-23,9:10,morning,"TB, JK",mixed
2145,2145,G67.7,Rufous tailed lark,10.25m,2,316,18.25794001,74.43315499,582.295105,G67,13-01-23,9:25,morning,"TB, JK",cropland
2146,2146,G67.7,Grey babbler,100.200m,8,316,18.25794001,74.43315499,582.295105,G67,13-01-23,9:25,morning,"TB, JK",cropland
2147,2147,G67.7,Laughing dove,25.50m,1,316,18.25794001,74.43315499,582.295105,G67,13-01-23,9:25,morning,"TB, JK",cropland
2148,2148,G67.7,Red vented bulbul,50.100m,2,316,18.25794001,74.43315499,582.295105,G67,13-01-23,9:25,morning,"TB, JK",cropland
2149,2149,G67.7,Black drongo,50.100m,1,316,18.25794001,74.43315499,582.295105,G67,13-01-23,9:25,morning,"TB, JK",cropland
2150,2150,G67.7,Pallid harrier,100.200m,1,316,18.25794001,74.43315499,582.295105,G67,13-01-23,9:25,morning,"TB, JK",cropland
2151,2151,G67.7,Blyth's reed warbler,25.50m,2,316,18.25794001,74.43315499,582.295105,G67,13-01-23,9:25,morning,"TB, JK",cropland
2152,2152,G67.7,Ashy prinia,25.50m,1,316,18.25794001,74.43315499,582.295105,G67,13-01-23,9:25,morning,"TB, JK",cropland
2153,2153,G67.7,Eurasian collared dove,50.100m,1,316,18.25794001,74.43315499,582.295105,G67,13-01-23,9:25,morning,"TB, JK",cropland
2154,2154,G67.7,Common myna,100.200m,2,316,18.25794001,74.43315499,582.295105,G67,13-01-23,9:25,morning,"TB, JK",cropland
2155,2155,G67.8,Short toed lark,10.25m,10,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2156,2156,G67.8,Yellow wattled lapwing,5.10m,3,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2157,2157,G67.8,Paddyfield pipit,10.25m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2158,2158,G67.8,Siberian stonechat,10.25m,2,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2159,2159,G67.8,Siberian stonechat,25.50m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2160,2160,G67.8,Syke's lark,10.25m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2161,2161,G67.8,Citrine wagtail,10.25m,2,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2162,2162,G67.8,Indian bushlark,10.25m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2163,2163,G67.8,Eurasian collared dove,10.25m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2164,2164,G67.8,Grey necked bunting,10.25m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2165,2165,G67.8,Grey necked bunting,50.100m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2166,2166,G67.8,Grey babbler,100.200m,12,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2167,2167,G67.8,Red vented bulbul,50.100m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2168,2168,G67.8,White throated kingfisher,50.100m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2169,2169,G67.8,Black drongo,25.50m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2170,2170,G67.8,Black drongo,50.100m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2171,2171,G67.8,Long tailed shrike,50.100m,1,317,18.25489403,74.440648,586.7948,G67,13-01-23,9:40,morning,"TB, JK",cropland
2172,2172,G67.9,Bay backed shrike ,50.100m,1,318,18.25763801,74.44183303,596.772888,G67,13-01-23,9:50,morning,"TB, JK",mixed
2173,2173,G67.9,Indian bushlark,50.100m,1,318,18.25763801,74.44183303,596.772888,G67,13-01-23,9:50,morning,"TB, JK",mixed
2174,2174,G67.9,Green bee eater,50.100m,2,318,18.25763801,74.44183303,596.772888,G67,13-01-23,9:50,morning,"TB, JK",mixed
2175,2175,G67.9,Eurasian collared dove,100.200m,1,318,18.25763801,74.44183303,596.772888,G67,13-01-23,9:50,morning,"TB, JK",mixed
2176,2176,G67.9,Grey babbler,50.100m,1,318,18.25763801,74.44183303,596.772888,G67,13-01-23,9:50,morning,"TB, JK",mixed
2177,2177,G67.9,Black drongo,100.200m,1,318,18.25763801,74.44183303,596.772888,G67,13-01-23,9:50,morning,"TB, JK",mixed
2178,2178,G67.9,Blyth's reed warbler,25.50m,2,318,18.25763801,74.44183303,596.772888,G67,13-01-23,9:50,morning,"TB, JK",mixed
2179,2179,G67.9,Indian robin,25.50m,2,318,18.25763801,74.44183303,596.772888,G67,13-01-23,9:50,morning,"TB, JK",mixed
2180,2180,G67.9,Pallid harrier,50.100m,1,318,18.25763801,74.44183303,596.772888,G67,13-01-23,9:50,morning,"TB, JK",mixed
2181,2181,G67.9,Short toed snake eagle,100.200m,1,318,18.25763801,74.44183303,596.772888,G67,13-01-23,9:50,morning,"TB, JK",mixed
2182,2182,G80A.1,Ashy crowned sparrow lark,25.50m,1,319,18.34173096,74.51949103,618.546082,G80,11-01-23,8:22,morning,"TB, AU",mixed
2183,2183,G80A.1,Siberian stonechat,50.100m,1,319,18.34173096,74.51949103,618.546082,G80,11-01-23,8:22,morning,"TB, AU",mixed
2184,2184,G80A.1,Indian bushlark,50.100m,20,319,18.34173096,74.51949103,618.546082,G80,11-01-23,8:22,morning,"TB, AU",mixed
2185,2185,G80A.1,Laughing dove,25.50m,1,319,18.34173096,74.51949103,618.546082,G80,11-01-23,8:22,morning,"TB, AU",mixed
2186,2186,G80A.2,Eurasian collared dove,50.100m,1,320,18.34531398,74.51927,613.346375,G80,11-01-23,9:04,morning,"TB, AU",mixed
2187,2187,G80A.2,Red vented bulbul,100.200m,1,320,18.34531398,74.51927,613.346375,G80,11-01-23,9:04,morning,"TB, AU",mixed
2188,2188,G80A.2,Bay backed shrike ,50.100m,2,320,18.34531398,74.51927,613.346375,G80,11-01-23,9:04,morning,"TB, AU",mixed
2189,2189,G80A.2,Grey babbler,50.100m,3,320,18.34531398,74.51927,613.346375,G80,11-01-23,9:04,morning,"TB, AU",mixed
2190,2190,G80A.2,Cattle egret,50.100m,10,320,18.34531398,74.51927,613.346375,G80,11-01-23,9:04,morning,"TB, AU",mixed
2191,2191,G80A.3,Common kingfisher,50.100m,1,321,18.35995699,74.53207796,595.448486,G80,11-01-23,9:45,morning,"TB, AU",mixed
2192,2192,G80A.3,Pied kingfisher,50.100m,1,321,18.35995699,74.53207796,595.448486,G80,11-01-23,9:45,morning,"TB, AU",mixed
2193,2193,G80A.3,White throated kingfisher,50.100m,1,321,18.35995699,74.53207796,595.448486,G80,11-01-23,9:45,morning,"TB, AU",mixed
2194,2194,G80A.3,Black winged stilt,50.100m,5,321,18.35995699,74.53207796,595.448486,G80,11-01-23,9:45,morning,"TB, AU",mixed
2195,2195,G80A.3,Little cormorant,50.100m,1,321,18.35995699,74.53207796,595.448486,G80,11-01-23,9:45,morning,"TB, AU",mixed
2196,2196,G80A.3,Common sandpiper,50.100m,3,321,18.35995699,74.53207796,595.448486,G80,11-01-23,9:45,morning,"TB, AU",mixed
2197,2197,G80A.3,Little ringed plover,50.100m,1,321,18.35995699,74.53207796,595.448486,G80,11-01-23,9:45,morning,"TB, AU",mixed
2198,2198,G80A.3,Little grebe,100.200m,4,321,18.35995699,74.53207796,595.448486,G80,11-01-23,9:45,morning,"TB, AU",mixed
2199,2199,G80A.3,Laughing dove,50.100m,1,321,18.35995699,74.53207796,595.448486,G80,11-01-23,9:45,morning,"TB, AU",mixed
2200,2200,G80A.3,Red wattled lapwing,50.100m,1,321,18.35995699,74.53207796,595.448486,G80,11-01-23,9:45,morning,"TB, AU",mixed
2201,2201,GN.10,Green bee eater,50.100m,1,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2202,2202,GN.10,Booted warbler,25.50m,2,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2203,2203,GN.10,Booted warbler,50.100m,1,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2204,2204,GN.10,Siberian stonechat,25.50m,1,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
2205,2205,GN.10,Siberian stonechat,50.100m,1,322,18.23167599,74.24959802,651.749146,Gnew1,15-01-23,9:25,morning,"TB, JK",grass
